,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,TotalIncome,TotalIncome_log
597,LP002943,2.0,2.0,3.0,1,2.0,2987,0.0,88.0,360.0,0.0,3,2.0,4.477336814478207,2987.0,8.00202481821611
598,LP002945,2.0,1.0,3.0,1,1.0,9963,0.0,180.0,360.0,1.0,1,1.0,5.19295685089021,9963.0,9.206633510044856
599,LP002948,2.0,1.0,3.0,1,2.0,5780,0.0,192.0,360.0,1.0,2,1.0,5.2574953720277815,5780.0,8.662158961666423
600,LP002949,1.0,2.0,3.0,1,2.0,416,41667.0,350.0,180.0,1.0,2,2.0,5.857933154483459,42083.0,10.647399137646048
601,LP002950,2.0,1.0,3.0,2,2.0,2894,2792.0,155.0,360.0,1.0,1,1.0,5.043425116919247,5686.0,8.645762292210945
602,LP002953,2.0,1.0,3.0,1,2.0,5703,0.0,128.0,360.0,1.0,2,1.0,4.852030263919617,5703.0,8.648747631156539
603,LP002958,2.0,2.0,3.0,1,2.0,3676,4301.0,172.0,360.0,1.0,1,1.0,5.147494476813453,7977.0,8.984317679911129
604,LP002959,1.0,1.0,3.0,1,2.0,12000,0.0,496.0,360.0,1.0,3,1.0,6.206575926724928,12000.0,9.392661928770137
605,LP002960,2.0,1.0,3.0,2,2.0,2400,3800.0,126.0,180.0,1.0,2,2.0,4.836281906951478,6200.0,8.732304571033183
606,LP002961,2.0,1.0,3.0,1,2.0,3400,2500.0,173.0,360.0,1.0,3,1.0,5.153291594497779,5900.0,8.68270762989381
607,LP002964,2.0,1.0,3.0,2,2.0,3987,1411.0,157.0,360.0,1.0,1,1.0,5.056245805348308,5398.0,8.59378379357795
608,LP002974,2.0,1.0,3.0,1,2.0,3232,1950.0,108.0,360.0,1.0,1,1.0,4.68213122712422,5182.0,8.552946361122055
609,LP002978,1.0,2.0,3.0,1,2.0,2900,0.0,71.0,360.0,1.0,1,1.0,4.2626798770413155,2900.0,7.9724660159745655
610,LP002979,2.0,1.0,3.0,1,2.0,4106,0.0,40.0,180.0,1.0,1,1.0,3.6888794541139363,4106.0,8.32020459757888
611,LP002983,2.0,1.0,3.0,1,2.0,8072,240.0,253.0,360.0,1.0,2,1.0,5.53338948872752,8312.0,9.025455532779063
612,LP002984,2.0,1.0,3.0,1,2.0,7583,0.0,187.0,360.0,1.0,2,1.0,5.231108616854587,7583.0,8.933664178700935
613,LP002990,1.0,2.0,3.0,1,1.0,4583,0.0,133.0,360.0,0.0,3,2.0,4.890349128221754,4583.0,8.430109084509125
